X,Y,Z
67.37053983407752,-43.540976710330554,-128.4765391401155
69.86689221848648,-44.969533220579265,-128.42986453883492
72.38159115056082,-46.40579628990049,-128.3035967616594
74.91301074948169,-47.84877257187774,-128.09598038256456
77.45949177533866,-49.297449802661205,-127.80526549659469
80.01934194896003,-50.75079679806158,-127.42970243700671
82.59083606828784,-52.207763310990266,-126.96753583708444
85.1722158899285,-53.66727972826928,-126.4169979513406
87.76168973847938,-55.12825658186084,-125.7763011361148
90.35743179888902,-56.58958384474322,-125.04362937208593
92.95758103812862,-58.05012997577831,-124.21712869029808
-4.239640038456918,-2.4477573174702316,-91.22612895296142
-3.245186665891324,-3.082217110131556,-92.64517899327402
-2.207485105009596,-3.7417645639010826,-94.07254403260515
-1.125934101172804,-4.426631170005706,-95.50583908061601
0.0,-5.137007612673965,-96.9426321861252
1.1707814842418276,-5.873043095042285,-98.38045159589545
2.386803869534271,-6.634844866937656,-99.81679272130144
3.648388859248969,-7.4224779423336775,-101.2491248601905
4.955785627451499,-8.235964992980271,-102.67489763063259
6.30917041403884,-9.075286403849175,-104.09154708230565
7.70864640587219,-9.940380475573239,-105.49650145974611
9.154243879224651,-10.831143758941,-106.88718659946473
10.645920578606217,-11.747431506686928,-108.2610309498718
12.183562307264687,-12.689058228236325,-109.61547020900382
13.766983705306776,-13.655798333673667,-110.94795158018586
15.395929192349177,-14.647386853953527,-112.2559376500053
17.07007405281298,-15.663520225218711,-113.53690989634202
18.789025643348484,-16.703857125994993,-114.7883718367704
20.552324703348795,-17.76801935695773,-116.00785182946774
22.359446751032497,-18.855592753888864,-117.19290553992418
24.2098035490915,-19.96612812533514,-118.34111808731305
26.10274462538274,-21.099142207327457,-119.45010588443654
28.03755883554933,-22.254118628306742,-120.51751818477341
30.01347595577663,-23.4305088781193,-121.54103834939257
32.029668295092065,-24.62773327558176,-122.51838484541808
34.08525231770334,-25.84518192967225,-123.44731198638729
36.1792902668184,-27.08221568987286,-124.32561042327306
38.31079178220635,-28.33816708157185,-125.15110739318249
40.47871550443004,-29.612341222726812,-125.92166673081567
42.6819706592117,-30.90401671819592,-126.63518864568813
44.91941861577704,-32.21244652825873,-127.28960926589262
47.18987441326142,-33.53685880787303,-127.88289994680109
49.492108249350224,-34.87645771314572,-128.41306634057415
51.82484692525951,-36.2304241713308,-128.87814721963304
54.186775240934985,-37.5979166104005,-129.27621304432938
56.57653733395191,-38.9780716438614,-129.6053642618887
58.99273795501495,-40.370004705992145,-129.86372932024855
61.43394367217578,-41.77281063205504,-130.04946237660909
63.89868399487435,-43.185564177257035,-130.16074067628446
66.38545240764624,-44.60732046729246,-130.19576157270285
68.89270730177468,-46.03711537215464,-130.15273915404157
71.41887279125774,-47.47396579352769,-130.0299004358703
73.96233939714385,-48.91686985441675,-129.82548107215533
76.52146458147911,-50.36480697768963,-129.53772052885486
79.09457310871352,-51.81673783781965,-129.16485665487897
81.67995720829644,-53.2716041672487,-128.70511957410528
84.27587650719843,-54.72832839532574,-128.15672480908492
86.88055769502279,-56.18581309358127,-127.5178655315951
89.49219387695771,-57.64294019600085,-126.78670381676022
92.10894356073842,-59.09856995673822,-125.96136075537363
-5.409405197306783,-3.1231215468208475,-92.60560095281366
-4.415346106724667,-3.77272609657231,-94.03993323713797
-3.3779492421177046,-4.447450734649185,-95.4821151577344
-2.296607623425202,-5.147501385978543,-96.92976388564055
-1.1707814842418276,-5.873043095042285,-98.38045159589545
0.0,-6.624199451098235,-99.83171244882287
1.2161373450634614,-7.401052207236934,-101.28104937127786
2.4779597351790192,-8.203641080754686,-102.72594058901372
3.785724324730839,-9.031963721230147,-104.16384587031983
5.139615842449503,-9.88597583200888,-105.5922124496825
6.539746474820801,-10.765591430483623,-107.00848060824416
7.986156004672056,-11.670683232559423,-108.4100888951355
9.47881218070341,-12.601083146962429,-109.79447898024883
11.01761129400255,-13.556582865534326,-111.15910013464024
12.602378938238017,-14.536934536306399,-112.5014133395052
14.232870931181893,-15.541851506918585,-113.81889502855796
15.908774376391554,-16.57100912679956,-115.10904047172109
17.629708845215774,-17.624045597418895,-116.36936681033524
19.395227660716262,-18.70056286082788,-117.59741575571014
21.20481926656625,-19.80012751759997,-118.7907559638232
23.057908665449833,-20.922271766139172,-119.94698509940017
24.95385891291424,-22.066494356134218,-121.0637316025661
26.891972653982016,-23.232261549680935,-122.1386561707915
28.87149369109974,-24.41900808426949,-123.16945296804505
30.8916085731587,-25.626138132427833,-124.15385057195336
32.95144819636637,-26.853026253326483,-125.08961266840451
35.050089408661506,-28.09901833207777,-125.97453850145656
37.18655661015033,-29.363432502805935,-126.8064630846505
39.35982334268663,-30.645560051818883,-127.58325717789893
41.56881386222968,-31.94466629738169,-128.30282703204608
43.81240468798175,-33.25999144267083,-128.96311390096326
46.08942612253447,-34.59075139847795,-129.5620933186636
48.39866373733516,-35.93613857212972,-130.09777413637116
50.73885981771477,-37.29532261889015,-130.56819731173974
53.10871476149315,-38.66745115181044,-130.9714344394624
55.50688842478466,-40.051650405579565,-131.30558600929393
57.93200140805148,-41.44702584939475,-131.56877937398363
60.382636274678674,-42.85266274320278,-131.75916640571307
62.85733869334589,-44.267626630839835,-131.87492081528524
65.35461849421861,-45.690963762598706,-131.91423510341468
67.87295062743082,-47.121701438544136,-131.87531710791413
70.41077601043843,-48.55884826244951,-131.75638610422877
72.9665022485139,-50.00139429448543,-131.55566840945386
75.53850420985701,-51.44831108870425,-131.27139243149887
78.12512443340182,-52.89855159885431,-130.90178309516912
80.72467334328475,-54.35104993303548,-130.44505556532454
83.33542923893269,-55.80472093405788,-129.89940817356936
85.95563802363198,-57.258459557942,-129.26301443865304
